yr	mo	dy	hr	mn	degT	m/s	m/s
2024	12	6	1	54	170	1	1.5
2024	12	6	1	45	MM	0	1
2024	12	6	1	34	MM	0	0.5
2024	12	6	1	25	MM	0	0.5
2024	12	6	1	15	130	0.5	1
2024	12	6	1	5	160	1	1.5
2024	12	6	0	54	180	0.5	1
2024	12	6	0	45	170	0.5	1.5
2024	12	6	0	34	MM	0	0.5
2024	12	6	0	24	150	0.5	1.5
2024	12	6	0	14	140	1	1.5
2024	12	5	23	55	70	0.5	1
2024	12	5	23	45	120	1	1.5
2024	12	5	23	25	90	0.5	1.5
2024	12	5	23	15	90	0.5	1.5
2024	12	5	23	6	100	1	1.5
2024	12	5	23	5	100	1	1.5
2024	12	5	23	4	100	1	1.5
2024	12	5	23	3	100	1	1.5
2024	12	5	23	2	100	1	1.5
2024	12	5	23	1	100	1	1.5
2024	12	5	23	0	100	1	1.5
2024	12	5	22	55	130	1	1.5
2024	12	5	22	45	150	1	1.5
2024	12	5	22	34	140	1	2.1
2024	12	5	22	25	120	1	1.5
2024	12	5	22	15	130	0.5	1
2024	12	5	22	5	130	1	2.6
2024	12	5	21	55	140	1.5	2.6
2024	12	5	21	45	120	1	2.1
2024	12	5	21	35	100	1	2.1
2024	12	5	21	25	100	1	2.1
2024	12	5	21	15	100	1	1.5
2024	12	5	21	4	MM	0	1.5
2024	12	5	20	55	100	0.5	2.1
2024	12	5	20	44	110	1	2.1
2024	12	5	20	35	130	1.5	3.1
2024	12	5	20	25	140	1.5	2.6
2024	12	5	20	15	140	1.5	2.6
2024	12	5	20	5	60	1.5	2.6
2024	12	5	19	55	60	2.1	3.1
2024	12	5	19	45	30	2.1	2.6
2024	12	5	19	34	50	2.1	2.6
2024	12	5	19	24	40	1.5	2.6
2024	12	5	19	14	10	1	2.1
2024	12	5	19	4	350	2.1	2.6
2024	12	5	18	54	20	2.1	2.6
2024	12	5	18	44	30	1.5	3.1
2024	12	5	18	34	40	1.5	2.1
2024	12	5	18	24	50	1.5	2.6
2024	12	5	18	14	70	2.1	2.6
2024	12	5	18	5	70	2.1	3.6
2024	12	5	17	55	80	2.1	3.6
2024	12	5	17	44	70	2.6	3.6
2024	12	5	17	35	80	2.1	3.6
2024	12	5	17	24	70	2.6	4.1
2024	12	5	17	14	60	3.1	3.6
2024	12	5	17	5	60	2.1	3.1
2024	12	5	16	55	60	2.1	3.6
2024	12	5	16	47	60	2.6	3.6
2024	12	5	16	45	60	2.6	3.6
2024	12	5	16	25	80	2.1	4.1
2024	12	5	16	14	70	2.6	4.1
2024	12	5	15	54	60	3.1	4.1
2024	12	5	15	44	60	3.1	3.6
2024	12	5	15	35	70	2.6	3.6
2024	12	5	15	24	70	2.1	3.1
2024	12	5	15	14	80	2.1	3.1
2024	12	5	15	4	80	1	2.6
2024	12	5	14	55	100	1	2.1
2024	12	5	14	44	110	1	2.1
2024	12	5	14	34	130	1.5	3.1
2024	12	5	14	25	110	1.5	3.6
2024	12	5	14	15	130	2.6	4.1
2024	12	5	14	4	130	2.6	5.1
2024	12	5	13	54	130	2.6	5.1
2024	12	5	13	45	120	2.6	5.1
2024	12	5	13	34	120	2.6	4.6
2024	12	5	13	24	130	2.6	4.1
2024	12	5	13	15	130	2.1	4.1
2024	12	5	13	4	140	2.1	3.6
2024	12	5	12	54	140	2.1	4.1
2024	12	5	12	45	150	1.5	2.6
2024	12	5	12	34	160	1.5	2.6
2024	12	5	12	25	170	2.1	3.1
2024	12	5	12	15	170	1.5	2.1
2024	12	5	12	5	180	1.5	2.1
2024	12	5	11	55	170	1.5	2.1
2024	12	5	11	45	160	1.5	2.1
2024	12	5	11	35	160	1	1.5
2024	12	5	11	25	170	1	1.5
2024	12	5	11	15	200	1	2.1
2024	12	5	11	5	170	1.5	2.1
2024	12	5	10	55	150	1.5	2.1
2024	12	5	10	44	150	1.5	2.1
2024	12	5	10	35	150	2.1	2.6
2024	12	5	10	24	150	2.1	2.6
2024	12	5	10	14	150	2.1	3.1
2024	12	5	10	4	140	2.6	3.6
2024	12	5	9	55	150	2.6	4.1
2024	12	5	9	45	150	2.6	4.1
2024	12	5	9	35	150	3.1	4.6
2024	12	5	9	25	150	3.1	4.6
2024	12	5	9	20	150	3.1	4.6
2024	12	5	9	14	150	3.1	4.6
2024	12	5	8	55	150	2.6	4.1
2024	12	5	8	45	160	2.1	3.6
2024	12	5	8	34	170	3.1	4.1
2024	12	5	8	25	180	1.5	2.6
2024	12	5	8	15	170	1.5	2.1
2024	12	5	8	5	120	1	1.5
2024	12	5	7	55	90	1	1.5
2024	12	5	7	48	70	1.5	3.1
2024	12	5	7	35	70	1	2.6
2024	12	5	7	25	190	1	2.6
2024	12	5	7	15	240	1.5	2.1
2024	12	5	7	4	240	1	2.1
2024	12	5	6	55	230	1	2.1
2024	12	5	6	44	250	1	1.5
2024	12	5	6	34	200	1	2.6
2024	12	5	6	25	200	1	1.5
2024	12	5	6	14	120	0.5	1
2024	12	5	6	4	180	1	2.6
2024	12	5	5	54	190	1.5	3.1
2024	12	5	5	44	180	1.5	3.1
2024	12	5	5	35	230	1.5	3.1
2024	12	5	5	25	250	2.1	3.6
2024	12	5	5	15	280	1	2.6
2024	12	5	5	5	MM	0	1
2024	12	5	4	55	MM	0	1.5
2024	12	5	4	45	60	2.6	5.7
2024	12	5	4	35	50	2.6	4.1
2024	12	5	4	24	50	2.6	3.6
2024	12	5	4	15	50	2.1	3.1
2024	12	5	4	6	40	1.5	2.6
2024	12	5	3	55	10	1.5	2.6
2024	12	5	3	45	20	2.1	3.6
2024	12	5	3	35	10	1	2.1
2024	12	5	3	25	340	2.1	2.6
2024	12	5	3	15	340	2.6	3.6
2024	12	5	3	10	340	2.6	3.6
2024	12	5	2	54	90	0.5	1.5
2024	12	5	2	45	70	1	1.5
2024	12	5	2	35	110	1.5	2.6
2024	12	5	2	25	130	2.1	3.6
2024	12	5	2	15	120	2.1	3.1
2024	12	5	2	5	120	2.6	5.1
2024	12	5	1	54	130	2.6	5.7
2024	12	5	1	45	130	3.1	5.7
2024	12	5	1	35	130	3.6	7.2
2024	12	5	1	24	140	4.1	7.2
2024	12	5	1	14	130	4.1	7.2
2024	12	5	1	4	130	3.6	6.7
2024	12	5	0	54	140	3.1	6.2
2024	12	5	0	45	130	1.5	3.6
2024	12	5	0	35	140	3.1	6.2
2024	12	5	0	25	150	4.6	8.8
2024	12	5	0	15	150	5.1	9.3
2024	12	4	23	45	150	5.1	8.8
2024	12	4	23	25	150	2.6	4.6
2024	12	4	23	15	140	2.6	5.1
2024	12	4	23	5	130	4.6	8.8
2024	12	4	22	55	150	5.7	9.8
2024	12	4	22	45	150	5.7	9.8
2024	12	4	22	34	150	5.1	8.8
2024	12	4	22	26	140	5.1	9.8
2024	12	4	22	15	150	5.7	10.3
2024	12	4	22	4	140	6.2	10.8
2024	12	4	21	54	140	6.7	12.4
2024	12	4	21	44	140	6.2	11.8
2024	12	4	21	34	140	6.7	10.8
2024	12	4	21	24	140	6.7	12.9
2024	12	4	21	15	140	7.7	13.9
2024	12	4	21	5	140	7.2	13.9
2024	12	4	20	55	140	7.2	13.9
2024	12	4	20	44	140	7.2	13.9
2024	12	4	20	34	140	6.7	12.9
2024	12	4	20	24	130	5.1	10.3
2024	12	4	20	15	130	4.1	10.3
2024	12	4	20	4	130	3.6	7.7
2024	12	4	19	54	140	4.6	8.8
2024	12	4	19	44	140	5.1	8.2
2024	12	4	19	34	130	4.6	10.8
2024	12	4	19	24	120	4.1	8.8
2024	12	4	19	14	120	4.6	9.8
2024	12	4	19	5	120	5.1	12.4
2024	12	4	18	54	120	5.7	10.8
2024	12	4	18	44	120	5.7	10.8
2024	12	4	18	36	120	5.1	11.8
2024	12	4	18	24	120	3.6	8.2
2024	12	4	18	14	120	3.6	7.7
2024	12	4	18	4	120	3.6	10.3
2024	12	4	17	54	110	3.1	7.7
2024	12	4	17	44	100	3.1	6.7
2024	12	4	17	34	100	3.1	5.7
2024	12	4	17	24	110	3.1	7.2
2024	12	4	17	15	110	3.1	6.2
2024	12	4	17	4	100	3.6	7.7
2024	12	4	16	54	90	3.6	6.2
2024	12	4	16	44	110	3.6	7.7
2024	12	4	16	34	100	3.6	7.2
2024	12	4	16	24	100	4.1	7.7
2024	12	4	16	14	100	4.1	8.8
2024	12	4	16	4	80	4.1	8.8
2024	12	4	15	54	90	3.6	8.2
2024	12	4	15	44	90	4.6	9.3
2024	12	4	15	34	80	3.6	7.2
2024	12	4	15	24	100	3.1	6.2
2024	12	4	15	14	90	3.1	6.2
2024	12	4	15	4	100	3.1	6.7
2024	12	4	14	54	120	4.1	8.2
2024	12	4	14	44	110	3.6	7.2
2024	12	4	14	34	110	3.1	6.2
2024	12	4	14	24	100	3.1	5.7
2024	12	4	14	14	110	2.1	4.6
2024	12	4	14	4	110	2.6	4.6
2024	12	4	13	54	110	3.1	6.7
2024	12	4	13	44	120	2.1	6.7
2024	12	4	13	34	100	1	2.6
2024	12	4	13	24	90	2.6	5.7
2024	12	4	13	14	100	3.6	6.7
2024	12	4	13	4	90	3.6	6.7
2024	12	4	12	54	80	4.1	7.7
2024	12	4	12	44	90	3.1	6.7
2024	12	4	12	34	100	3.1	6.2
2024	12	4	12	26	110	3.1	6.7
2024	12	4	12	19	120	3.1	6.7
2024	12	4	12	14	120	3.1	6.7
2024	12	4	11	54	130	4.1	8.8
2024	12	4	11	44	130	5.1	9.3
2024	12	4	11	24	130	4.1	9.3
2024	12	4	11	15	130	4.1	9.8
2024	12	4	11	4	120	3.6	7.7
2024	12	4	10	56	140	4.1	8.2
2024	12	4	10	44	130	3.6	7.7
2024	12	4	10	34	140	4.6	9.3
2024	12	4	10	24	140	4.6	9.3
2024	12	4	10	14	140	3.6	9.3
2024	12	4	10	4	150	4.6	8.2
2024	12	4	9	54	140	4.6	8.2
2024	12	4	9	44	140	5.1	9.3
2024	12	4	9	34	130	4.6	10.3
2024	12	4	9	24	130	4.6	9.3
2024	12	4	9	14	130	4.6	8.2
2024	12	4	9	4	130	5.7	12.9
2024	12	4	8	55	130	4.6	10.8
2024	12	4	8	44	130	4.1	9.3
2024	12	4	8	34	130	4.6	10.8
2024	12	4	8	24	120	4.1	7.7
2024	12	4	8	14	120	4.6	9.3
2024	12	4	8	10	120	4.6	9.3
2024	12	4	7	54	120	5.1	10.3
2024	12	4	7	44	120	6.2	14.9
2024	12	4	7	35	120	6.2	12.9
2024	12	4	7	25	120	5.7	12.4
2024	12	4	7	14	110	5.1	11.3
2024	12	4	7	5	120	6.2	13.4
2024	12	4	6	54	110	5.7	10.8
2024	12	4	6	46	110	6.2	13.9
2024	12	4	6	34	100	5.1	10.8
2024	12	4	6	24	110	5.1	12.9
2024	12	4	6	15	100	4.6	11.3
2024	12	4	6	4	100	4.1	8.2
2024	12	4	5	54	100	4.6	9.8
2024	12	4	5	44	110	5.1	13.9
2024	12	4	5	34	90	3.1	6.7
2024	12	4	5	24	100	4.1	9.3
2024	12	4	5	14	80	3.6	6.7
2024	12	4	5	4	70	4.1	7.2
2024	12	4	4	54	60	5.1	9.8
2024	12	4	4	44	70	5.1	9.8
2024	12	4	4	34	70	5.1	9.8
2024	12	4	4	24	70	4.6	8.8
2024	12	4	4	14	60	4.6	6.2
2024	12	4	4	5	60	3.6	6.2
2024	12	4	3	54	50	2.6	5.1
2024	12	4	3	44	70	3.1	4.6
2024	12	4	3	37	70	4.6	7.2
2024	12	4	3	24	60	4.6	6.7
2024	12	4	3	14	60	3.6	6.7
2024	12	4	3	4	80	1.5	3.1
2024	12	4	2	54	130	1	2.6
2024	12	4	2	44	100	1.5	4.1
2024	12	4	2	34	100	2.6	8.2
2024	12	4	2	24	80	6.7	12.4
2024	12	4	2	14	60	9.3	14.4
2024	12	4	2	5	60	9.3	12.4
2024	12	4	1	54	60	9.3	12.9
2024	12	4	1	44	50	8.8	12.9
2024	12	4	1	34	50	8.2	11.3
2024	12	4	1	24	60	8.8	11.8
2024	12	4	1	14	60	9.3	12.9
2024	12	4	1	4	50	9.3	12.9
2024	12	4	0	54	50	7.7	10.8
2024	12	4	0	44	40	7.7	10.3
2024	12	4	0	34	40	7.7	10.3
2024	12	4	0	24	40	6.7	9.3
2024	12	4	0	14	50	6.7	9.3
2024	12	3	23	54	40	8.8	11.3
2024	12	3	23	44	40	9.3	12.9
2024	12	3	23	39	60	8.8	10.8
2024	12	3	23	34	60	8.8	10.8
2024	12	3	23	14	60	8.2	11.3
2024	12	3	23	4	50	9.3	11.8
2024	12	3	22	54	40	8.8	11.8
2024	12	3	22	44	40	9.3	11.8
2024	12	3	22	40	40	9.3	11.8
2024	12	3	22	34	40	9.3	13.4
2024	12	3	22	14	50	9.8	13.4
2024	12	3	22	4	50	9.8	12.9
2024	12	3	21	54	60	10.3	13.9
2024	12	3	21	44	60	9.8	13.4
2024	12	3	21	34	50	10.3	13.9
2024	12	3	21	24	50	9.8	14.4
2024	12	3	21	14	50	8.8	12.9
2024	12	3	21	4	50	9.3	14.4
2024	12	3	20	54	60	9.3	12.4
2024	12	3	20	44	60	9.8	13.4
2024	12	3	20	34	50	9.8	14.4
2024	12	3	20	24	60	10.8	14.9
2024	12	3	20	15	60	11.3	14.9
2024	12	3	20	8	60	11.3	15.4
2024	12	3	19	54	60	10.8	15.4
2024	12	3	19	44	60	11.8	16.5
2024	12	3	19	34	50	12.4	17.5
2024	12	3	19	24	50	10.8	16
2024	12	3	19	14	50	10.3	15.4
2024	12	3	19	4	60	10.3	14.9
2024	12	3	18	54	60	10.3	14.4
2024	12	3	18	44	60	10.3	13.9
2024	12	3	18	42	60	10.3	13.9
2024	12	3	18	34	60	9.8	13.4
2024	12	3	18	14	70	8.2	11.3
2024	12	3	18	4	60	8.2	11.8
2024	12	3	17	54	60	9.8	13.4
2024	12	3	17	44	60	9.8	12.9
2024	12	3	17	34	60	9.8	12.4
2024	12	3	17	25	60	9.8	13.9
2024	12	3	17	14	70	9.8	13.9
2024	12	3	17	4	60	9.3	13.4
2024	12	3	16	54	60	9.8	13.9
2024	12	3	16	46	50	7.7	12.9
2024	12	3	16	34	50	6.7	10.3
2024	12	3	16	24	50	8.2	11.3
2024	12	3	16	14	40	7.7	11.8
2024	12	3	16	7	40	7.7	10.3
2024	12	3	15	54	50	6.7	9.3
2024	12	3	15	44	60	6.7	9.3
2024	12	3	15	34	50	6.7	9.8
2024	12	3	15	26	50	6.7	9.3
2024	12	3	15	14	60	6.7	9.8
2024	12	3	15	6	60	7.2	9.3
2024	12	3	14	54	30	7.2	10.3
2024	12	3	14	44	30	6.7	9.3
2024	12	3	14	36	40	7.7	9.8
2024	12	3	14	25	30	3.6	8.8
2024	12	3	14	14	20	3.6	6.2
2024	12	3	14	4	20	4.6	7.2
2024	12	3	13	55	40	6.7	8.8
2024	12	3	13	44	20	5.1	7.2
2024	12	3	13	34	10	4.6	8.2
2024	12	3	13	24	30	5.1	7.7
2024	12	3	13	18	30	5.7	8.2
2024	12	3	13	4	30	5.1	7.7
2024	12	3	12	54	30	3.6	6.2
2024	12	3	12	46	40	4.1	6.2
2024	12	3	12	34	30	4.1	5.7
2024	12	3	12	24	20	4.1	6.2
2024	12	3	12	14	360	4.1	6.7
2024	12	3	12	5	340	1.5	3.6
2024	12	3	11	54	70	2.1	5.7
2024	12	3	11	44	60	5.1	9.3
2024	12	3	11	34	30	4.6	8.8
2024	12	3	11	24	30	4.1	6.7
2024	12	3	11	14	40	5.7	8.2
2024	12	3	11	4	10	5.1	8.2
2024	12	3	10	54	20	6.2	9.3
2024	12	3	10	44	40	7.2	9.3
2024	12	3	10	34	40	6.7	9.3
2024	12	3	10	32	40	6.7	9.3
2024	12	3	10	24	60	6.7	9.3
2024	12	3	10	4	60	7.2	9.3
2024	12	3	9	54	40	7.2	9.8
2024	12	3	9	44	50	6.7	9.8
2024	12	3	9	34	50	6.7	9.3
2024	12	3	9	24	70	4.6	8.8
2024	12	3	9	14	70	3.6	7.2
2024	12	3	9	4	70	4.6	7.7
2024	12	3	8	54	80	5.1	8.8
2024	12	3	8	44	70	4.6	7.7
2024	12	3	8	34	60	6.7	10.3
2024	12	3	8	24	60	6.2	8.8
2024	12	3	8	14	60	7.2	9.8
2024	12	3	8	4	60	7.7	10.8
2024	12	3	7	54	60	7.7	10.8
2024	12	3	7	45	50	7.2	10.8
2024	12	3	7	35	60	6.7	10.3
2024	12	3	7	24	70	5.7	8.8
2024	12	3	7	14	60	6.2	10.3
2024	12	3	7	4	70	6.7	9.8
2024	12	3	6	54	60	7.2	9.8
2024	12	3	6	44	60	6.2	9.3
2024	12	3	6	34	50	5.7	9.8
2024	12	3	6	24	50	6.7	10.3
2024	12	3	6	14	60	8.2	11.3
2024	12	3	6	4	60	8.8	11.8
2024	12	3	5	54	60	8.2	11.8
2024	12	3	5	45	50	8.8	11.8
2024	12	3	5	34	50	8.2	11.8
2024	12	3	5	24	50	6.7	10.3
2024	12	3	5	14	60	7.7	10.8
2024	12	3	5	5	60	8.2	10.8
2024	12	3	4	58	60	8.2	11.3
2024	12	3	4	44	50	7.7	10.3
2024	12	3	4	34	60	7.2	11.8
2024	12	3	4	24	60	7.2	10.3
2024	12	3	4	14	60	7.7	10.8
2024	12	3	4	4	60	7.2	10.3
2024	12	3	3	54	60	7.2	9.8
2024	12	3	3	45	60	8.8	10.8
2024	12	3	3	34	60	7.2	9.8
2024	12	3	3	24	60	6.2	8.8
2024	12	3	3	14	60	5.7	8.8
2024	12	3	3	4	60	5.1	7.2
2024	12	3	2	54	60	5.7	8.2
2024	12	3	2	44	60	6.7	9.3
2024	12	3	2	34	60	6.2	9.8
2024	12	3	2	24	50	7.7	10.3
2024	12	3	2	4	70	6.7	9.8
2024	12	3	1	54	60	7.2	10.8
2024	12	3	1	47	60	7.2	9.8
2024	12	3	1	34	60	6.2	8.8
2024	12	3	1	24	60	6.7	9.3
2024	12	3	1	22	60	6.7	9.3
2024	12	3	1	14	50	7.7	11.3
2024	12	3	0	54	50	9.3	12.9
2024	12	3	0	44	50	8.8	11.8
2024	12	3	0	34	50	8.8	11.8
2024	12	3	0	24	60	9.3	12.4
2024	12	3	0	14	50	8.8	11.8
2024	12	2	23	55	40	9.8	12.9
2024	12	2	23	44	50	8.2	10.8
2024	12	2	23	34	50	8.2	11.8
2024	12	2	23	24	50	7.7	10.3
2024	12	2	23	14	50	7.7	10.3
2024	12	2	23	5	50	8.2	10.3
2024	12	2	22	54	50	7.7	10.8
2024	12	2	22	44	50	7.7	10.8
2024	12	2	22	37	60	8.2	10.3
2024	12	2	22	24	50	7.7	11.3
2024	12	2	22	15	50	8.2	11.3
2024	12	2	22	5	50	7.7	10.3
2024	12	2	21	54	50	8.2	11.3
2024	12	2	21	45	50	7.7	10.8
2024	12	2	21	34	60	8.2	10.3
2024	12	2	21	24	60	7.7	10.3
2024	12	2	21	14	60	8.2	10.8
2024	12	2	21	4	60	8.2	10.8
2024	12	2	20	54	60	7.7	10.8
2024	12	2	20	44	50	7.7	10.3
2024	12	2	20	34	50	6.7	10.3
2024	12	2	20	24	60	7.2	9.8
2024	12	2	20	14	60	6.7	9.3
2024	12	2	20	4	60	7.2	10.8
2024	12	2	19	54	60	7.2	9.8
2024	12	2	19	45	60	7.2	9.8
2024	12	2	19	34	60	7.2	10.3
2024	12	2	19	24	60	8.8	11.3
2024	12	2	19	14	60	7.7	11.3
2024	12	2	19	4	50	7.2	9.8
2024	12	2	18	55	50	7.2	9.3
2024	12	2	18	44	50	6.7	9.8
2024	12	2	18	34	50	6.7	9.3
2024	12	2	18	24	50	7.2	10.3
2024	12	2	18	14	60	6.7	9.3
2024	12	2	18	7	50	7.2	10.3
2024	12	2	17	54	50	8.2	11.3
2024	12	2	17	44	50	8.2	11.3
2024	12	2	17	34	50	7.7	10.8
2024	12	2	17	24	60	7.7	11.3
2024	12	2	17	15	60	8.2	10.8
2024	12	2	17	4	60	7.7	10.8
2024	12	2	16	56	60	7.7	10.8
2024	12	2	16	44	60	8.8	11.8
2024	12	2	16	36	60	8.8	11.8
2024	12	2	16	24	50	8.2	11.8
2024	12	2	16	14	60	8.8	11.8
2024	12	2	16	5	60	8.8	12.4
2024	12	2	15	54	60	9.3	12.4
2024	12	2	15	46	60	9.3	12.4
2024	12	2	15	34	60	8.8	12.4
2024	12	2	15	24	50	8.8	12.9
2024	12	2	15	14	60	8.2	11.3
2024	12	2	14	55	60	8.2	11.8
2024	12	2	14	44	60	8.2	10.8
2024	12	2	14	36	60	8.2	10.8
2024	12	2	14	25	50	7.7	10.3
2024	12	2	14	15	60	8.8	11.8
2024	12	2	14	4	60	8.2	11.3
2024	12	2	13	54	60	8.2	11.3
2024	12	2	13	44	60	8.2	11.3
2024	12	2	13	34	60	8.2	10.8
2024	12	2	13	24	60	8.2	11.3
2024	12	2	13	14	60	8.8	11.8
2024	12	2	13	4	60	8.2	11.3
2024	12	2	12	54	60	8.8	11.3
2024	12	2	12	44	60	8.8	11.3
2024	12	2	12	35	60	8.8	11.3
2024	12	2	12	24	60	8.8	12.4
2024	12	2	12	14	60	8.2	12.4
2024	12	2	12	4	60	9.3	12.9
2024	12	2	11	54	60	9.3	12.4
2024	12	2	11	44	60	8.8	12.9
2024	12	2	11	34	60	9.3	12.4
2024	12	2	11	25	60	8.8	12.4
2024	12	2	11	14	60	9.8	12.9
2024	12	2	11	5	60	9.3	12.4
2024	12	2	10	54	60	9.8	12.9
2024	12	2	10	44	60	9.8	12.9
2024	12	2	10	34	60	9.8	13.4
2024	12	2	10	24	60	9.8	12.9
2024	12	2	10	15	60	10.3	13.4
2024	12	2	10	9	60	9.8	12.9
2024	12	2	9	54	60	8.8	11.8
2024	12	2	9	44	60	9.3	12.9
2024	12	2	9	34	60	10.3	13.4
2024	12	2	9	24	60	9.8	12.9
2024	12	2	9	15	60	10.3	13.4
2024	12	2	9	4	60	10.3	13.4
2024	12	2	8	54	60	10.3	13.9
2024	12	2	8	44	50	9.8	13.9
2024	12	2	8	34	60	10.8	13.9
2024	12	2	8	24	60	9.8	13.9
2024	12	2	8	14	60	10.3	13.9
2024	12	2	8	4	60	9.8	13.9
2024	12	2	7	54	60	10.3	13.9
2024	12	2	7	44	60	9.3	13.9
2024	12	2	7	34	60	10.3	13.4
2024	12	2	7	25	60	9.3	13.4
2024	12	2	7	15	60	9.8	13.4
2024	12	2	7	4	60	9.8	12.9
2024	12	2	6	54	60	8.8	12.9
2024	12	2	6	45	60	8.2	11.8
2024	12	2	6	34	60	8.8	11.8
2024	12	2	6	25	60	8.2	11.3
2024	12	2	6	24	60	8.2	11.3
2024	12	2	6	4	60	8.2	10.8
2024	12	2	6	1	60	8.2	10.8
2024	12	2	5	55	60	8.2	10.8
2024	12	2	5	34	60	7.2	10.8
2024	12	2	5	24	60	7.2	10.3
2024	12	2	5	14	60	7.2	10.8
2024	12	2	5	4	60	6.7	9.8
2024	12	2	4	54	60	6.7	9.8
2024	12	2	4	44	60	7.2	10.3
2024	12	2	4	34	60	6.7	9.3
2024	12	2	4	24	50	6.7	9.8
2024	12	2	4	14	40	7.2	9.8
2024	12	2	4	4	50	8.2	10.8
2024	12	2	3	54	50	7.7	11.3
2024	12	2	3	44	50	7.7	10.8
2024	12	2	3	34	50	7.2	11.3
2024	12	2	3	24	50	8.2	11.8
2024	12	2	3	14	50	7.7	11.3
2024	12	2	3	4	50	7.7	12.9
2024	12	2	2	54	50	7.7	10.8
2024	12	2	2	44	40	8.2	11.8
2024	12	2	2	40	40	8.2	11.8
2024	12	2	2	24	50	9.3	13.4
2024	12	2	2	14	50	9.3	12.9
2024	12	2	2	5	50	9.3	12.4
2024	12	2	1	55	40	9.3	12.9
2024	12	2	1	45	40	9.3	12.9
2024	12	2	1	35	50	8.8	12.4
2024	12	2	1	24	50	8.8	12.4
2024	12	2	1	15	40	8.8	11.3
2024	12	2	1	4	40	8.2	11.8
2024	12	2	0	55	40	8.8	11.3
2024	12	2	0	44	40	8.8	11.3
2024	12	2	0	34	40	8.8	12.4
2024	12	2	0	25	50	8.2	11.3
2024	12	2	0	15	60	8.2	10.8
2024	12	1	23	55	60	8.2	10.8
2024	12	1	23	45	70	6.7	10.3
2024	12	1	23	35	60	7.2	10.3
2024	12	1	23	24	60	7.7	10.3
2024	12	1	23	15	60	7.7	10.3
2024	12	1	23	5	60	8.2	10.8
2024	12	1	22	55	60	7.7	10.3
2024	12	1	22	45	60	7.7	9.8
2024	12	1	22	35	60	6.7	9.3
2024	12	1	22	26	60	7.2	10.3
2024	12	1	22	14	60	8.2	11.3
2024	12	1	22	5	60	8.8	11.8
2024	12	1	21	54	60	9.3	12.4
2024	12	1	21	44	60	9.3	12.4
2024	12	1	21	35	60	9.3	11.8
2024	12	1	21	24	60	9.3	12.4
2024	12	1	21	15	60	8.8	11.8
2024	12	1	21	5	60	9.3	12.4
2024	12	1	20	55	60	9.8	12.9
2024	12	1	20	44	60	10.3	13.4
2024	12	1	20	34	60	9.8	13.4
2024	12	1	20	26	60	9.8	12.9
2024	12	1	20	15	60	9.3	12.9
2024	12	1	20	7	60	9.3	12.9
2024	12	1	19	55	50	9.8	14.4
2024	12	1	19	44	50	10.3	13.9
2024	12	1	19	35	60	10.8	14.4
2024	12	1	19	27	60	10.8	14.4
2024	12	1	19	20	60	10.8	14.4
2024	12	1	19	6	60	11.3	16
2024	12	1	19	0	60	11.3	16
2024	12	1	18	44	60	11.8	17
2024	12	1	18	36	60	12.4	17
2024	12	1	18	25	60	11.8	17
2024	12	1	18	16	60	11.8	16
2024	12	1	18	4	60	11.3	14.9
2024	12	1	17	55	60	11.3	17
2024	12	1	17	35	70	11.3	16.5
2024	12	1	17	28	60	12.4	16.5
2024	12	1	17	18	70	12.4	17.5
2024	12	1	17	7	60	12.9	16.5
2024	12	1	16	57	60	12.4	17
2024	12	1	16	46	60	11.3	14.9
2024	12	1	16	37	60	11.3	14.9
2024	12	1	16	26	60	10.8	13.9
2024	12	1	16	14	60	10.3	13.9
2024	12	1	16	6	60	10.8	14.4
2024	12	1	15	57	60	9.8	13.9
2024	12	1	15	45	60	11.3	18
2024	12	1	15	35	60	10.8	15.4
2024	12	1	15	26	60	11.3	14.9
2024	12	1	15	16	60	10.8	14.9
2024	12	1	15	5	60	10.8	14.9
2024	12	1	14	55	60	10.3	14.4
2024	12	1	14	45	60	10.8	14.9
2024	12	1	14	35	60	11.3	15.4
2024	12	1	14	25	60	11.3	14.9
2024	12	1	14	14	60	12.4	15.4
2024	12	1	14	4	60	12.4	15.4
2024	12	1	13	55	60	11.8	15.4
2024	12	1	13	45	60	11.3	14.9
2024	12	1	13	35	60	11.3	14.9
2024	12	1	13	25	60	11.8	15.4
2024	12	1	12	56	60	11.8	15.4
2024	12	1	12	47	60	11.3	15.4
2024	12	1	12	35	60	11.8	15.4
2024	12	1	12	25	60	12.4	16
2024	12	1	12	15	50	10.8	14.4
2024	12	1	12	4	60	11.3	15.4
2024	12	1	11	56	60	11.3	14.9
2024	12	1	11	45	60	11.8	15.4
2024	12	1	11	35	60	10.8	14.9
2024	12	1	11	30	60	10.8	14.9
2024	12	1	11	26	60	10.3	13.9
2024	12	1	11	6	60	9.8	12.9
2024	12	1	10	56	60	9.8	12.9
2024	12	1	10	44	60	9.3	12.9
2024	12	1	10	35	60	8.2	11.8
2024	12	1	10	25	60	8.8	11.8
2024	12	1	10	15	60	9.3	12.4
2024	12	1	10	5	60	9.8	12.9
2024	12	1	9	44	60	9.8	12.9
2024	12	1	9	35	60	9.8	12.4
2024	12	1	9	24	60	9.8	13.4
2024	12	1	9	5	60	10.3	12.9
2024	12	1	8	55	60	10.3	13.4
2024	12	1	8	44	60	10.3	13.4
2024	12	1	8	35	60	9.8	13.4
2024	12	1	8	24	60	9.8	12.9
